Age,Annual Income,Credit Score,Experience,Loan Amount,Loan Duration,Number of Dependents,Monthly Debt Payment,Creditcard Utilizatio Rate,Number of Open Credit Lines,Number of Credit Inquries,Debt to Income Ratio,Bankruptcy History,Previous Loan Defaults,Payment History,Length of Credit History,Savings Account Balance,Checking Account Balance,Total Assets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
41,41344,517,18,10944,36,2,155,0.491175003,5,3,0.512040543,0,0,20,28,2140,254,113568,18936,3445.333333,0.699557111,6,94632,0.213496464,414.2832323,0.165233136,1
59,113834,566,37,17034,108,0,303,0.251214882,2,1,0.627911616,0,0,26,1,2666,10468,84243,12836,9486.166667,0.566838631,1,71407,0.2316068,376.5366591,0.071634485,1
28,143624,578,9,20862,72,1,414,0.15744005,6,1,0.346142582,0,0,27,24,6039,718,168227,15860,11968.66667,0.839308625,3,152367,0.259002436,573.5424516,0.082510649,1
38,154460,632,17,35260,60,1,314,0.298898082,5,0,0.119482088,0,0,23,1,1181,1320,38769,51126,12871.66667,0.736164877,6,2983,0.235309617,1004.7818,0.10245618,1
40,88296,512,14,21632,24,3,225,0.275873699,3,0,0.201600201,0,0,27,14,1746,2808,45215,221282,7358,0.819561969,3,3845,0.236904874,1140.368585,0.185562461,1
37,80125,642,12,9578,120,0,207,0.178054514,8,1,0.175436736,0,0,30,6,6925,1049,119544,11297,6677.083333,0.814504997,6,108247,0.23304758,206.551661,0.061935974,1
48,167579,623,26,12674,60,1,1230,0.278642153,1,0,0.232099834,0,0,24,27,7317,678,43377,171991,13964.91667,0.846845822,5,8655,0.2474088,370.0757954,0.114578256,1
40,98180,564,21,14484,60,2,604,0.220026523,7,1,0.236201644,0,0,34,29,1199,2162,258872,30865,8181.666667,0.869936853,3,228007,0.22800955,406.656111,0.123526923,1
33,139885,573,8,17616,24,4,894,0.159094881,8,0,0.286941676,0,0,24,27,1595,410,15065,21614,11657.08333,0.667181122,7,5257,0.170326822,871.2515855,0.151431669,1
36,128392,649,15,27330,48,3,313,0.559848686,5,2,0.478693573,0,0,29,7,7038,1286,189694,9173,10699.33333,0.969360482,6,180521,0.237396,887.0783547,0.112163844,1
58,109042,608,33,11483,84,0,361,0.083313104,3,0,0.440933167,0,0,25,3,4270,1185,44389,31838,9086.833333,0.817496186,4,12551,0.232914815,278.2293012,0.070346762,1
55,95184,567,31,26760,12,1,330,0.422299279,6,0,0.077618345,1,0,21,29,1435,306,195459,10279,7932,0.864739631,5,185180,0.188638145,2464.371088,0.352290858,1
53,125742,678,31,11847,72,1,359,0.298487371,4,0,0.527824543,0,0,22,6,814,998,72453,36018,10478.5,0.945325432,6,36435,0.17632977,267.7516662,0.059813109,1
47,82837,528,26,14624,72,1,358,0.171558655,4,1,0.244285653,0,0,22,8,10880,1771,38298,16225,6903.083333,0.866758106,9,22073,0.263994359,406.5796613,0.110759153,1
43,127305,607,25,12205,36,0,159,0.270423234,4,1,0.259332092,0,0,29,9,498,514,13467,218676,10608.75,0.9217083,4,9433,0.212792819,461.5761764,0.058496635,1
52,203812,692,32,26006,72,2,267,0.248314446,5,1,0.131973961,0,0,18,26,3876,2342,339541,12791,16984.33333,0.770803633,5,326750,0.181935834,595.9889248,0.05081088,1
42,74368,569,24,10428,60,2,176,0.050275063,1,4,0.398933321,0,0,28,23,2153,482,16734,22376,6197.333333,0.834031967,4,4336,0.220506241,288.3102462,0.074920973,1
33,157892,590,12,11082,60,5,431,0.616971843,2,1,0.119995914,0,0,27,7,5470,1758,16433,34825,13157.66667,0.542036792,4,8928,0.244247103,321.5443611,0.057194363,1
48,113100,625,27,23728,24,0,286,0.188695357,3,2,0.159673935,0,0,19,27,22328,1888,146546,16531,9425,0.583805041,8,130015,0.177724622,1181.992052,0.155755125,1
42,55274,505,21,32500,36,2,257,0.165435859,4,0,0.578378952,0,0,30,24,10170,351,570340,25501,4606.166667,0.821429782,3,544839,0.26254595,1313.856893,0.341033446,1
52,94316,598,27,22766,36,3,543,0.170714309,3,0,0.286781727,0,0,33,11,4392,1380,37697,44473,7859.666667,0.764460017,3,7904,0.193526726,838.5759347,0.175780474,1
45,113131,611,23,18531,24,3,283,0.050199329,1,0,0.326022516,0,0,30,9,9675,1765,93746,741,9427.583333,0.892285961,5,93005,0.180106198,925.2386235,0.128159952,1
43,117783,507,19,12573,60,0,322,0.278087051,3,2,0.272204045,0,0,34,3,534,2338,47843,15220,9815.25,0.863148986,2,32623,0.257272676,374.414137,0.070952257,1
32,76308,624,10,17598,48,1,264,0.031703471,2,0,0.20221532,0,0,26,16,3533,10526,292583,36582,6359,0.655112937,2,256001,0.196388494,532.13317,0.125197857,1
23,56727,592,0,10309,24,1,339,0.250651664,2,3,0.383560494,0,0,23,17,1270,3888,81282,46086,4727.25,0.755069285,10,35196,0.163734363,506.6020884,0.178878225,1
53,194756,483,29,15258,72,2,383,0.325791472,0,1,0.059565337,0,0,16,23,16331,503,49633,59514,8131.166667,0.873238126,3,10982,0.271458855,431.324266,0.100148515,1
51,64980,581,31,15346,36,0,801,0.453131202,3,2,0.254593227,0,1,14,29,4926,1073,62166,42480,5415,0.836997496,10,19686,0.200095934,570.3873657,0.253257131,1
42,105722,541,18,19896,48,1,240,0.259405335,4,1,0.141729039,0,0,20,21,16320,3565,19885,10125,8810.166667,0.831087684,8,9760,0.244922005,654.0717999,0.101481826,1
47,75848,645,23,11406,36,0,188,0.1714557,0,0,0.565902034,0,0,29,14,1223,134,174708,10155,6320.666667,0.764724988,5,164553,0.204637834,426.5879902,0.097234678,1
52,113542,640,31,13850,120,0,267,0.158412619,3,0,0.258287222,0,0,29,28,1043,595,28291,16082,9461.833333,0.942687714,4,12209,0.27254762,337.351199,0.063872526,1
39,56601,484,19,10793,36,0,195,0.149086128,2,2,0.327050722,1,0,23,13,3583,1908,83776,13002,4716.75,0.743874439,6,70774,0.239913443,423.3911284,0.131105343,1
52,127045,648,31,29195,48,2,189,0.187755481,1,0,0.027029341,0,0,28,26,4518,2533,20310,11659,10587.08333,0.938381295,10,8651,0.205788295,897.4429388,0.102619664,1
40,144902,602,19,30075,48,1,576,0.188638003,3,0,0.408525397,0,0,20,16,1541,206,108255,15208,12075.16667,0.544496027,5,93047,0.232365557,967.8500719,0.127853314,1
36,94880,580,12,16964,36,2,486,0.18967802,3,1,0.643869364,0,0,34,28,1499,5220,106502,21987,7906.666667,0.872457043,6,84515,0.208898307,638.1606735,0.142178837,1
34,80283,584,16,6085,72,1,343,0.202723117,2,1,0.5272319,0,0,19,26,2478,2992,27536,20342,6690.25,0.743329624,7,7194,0.226940436,155.409307,0.07449786,1
34,72895,558,14,23192,48,3,481,0.483944742,1,1,0.092773836,0,0,21,26,5026,708,57642,9590,6074.583333,0.908761352,4,48052,0.235889119,750.8407329,0.202786046,1
57,47225,669,39,25971,36,1,224,0.239321752,3,1,0.459667848,0,0,24,27,12733,5542,55174,51334,3935.416667,0.76284612,5,3840,0.156187536,908.1825216,0.287690635,1
43,75750,452,18,11741,36,2,899,0.075405812,3,0,0.357240888,0,0,41,9,398,428,36267,24572,6312.5,0.616003446,3,11695,0.232987129,456.3208202,0.214704288,1
40,195121,625,14,12851,36,0,302,0.141965271,5,1,0.387970055,0,0,20,19,969,993,68451,7105,16260.08333,0.810579231,5,61346,0.18426614,467.3493086,0.047315213,1
34,99028,581,11,17415,36,3,713,0.669773061,3,3,0.251951376,0,0,25,24,1937,1161,72681,29238,8252.333333,0.777453752,2,43443,0.206573301,653.0512978,0.165535157,1
36,54036,570,15,11542,96,2,190,0.091005578,7,0,0.111305014,0,0,27,19,7132,379,186900,17484,4503,0.815565038,6,169416,0.2092336,248.529264,0.097386024,1
30,98665,494,5,14278,36,2,173,0.113794997,4,0,0.319967493,0,0,30,4,4586,594,77305,42234,8222.083333,0.88702569,7,35071,0.22658858,550.1619267,0.087953612,1
37,71118,503,15,13002,60,2,132,0.454735273,3,0,0.423805247,0,0,28,29,1623,368,105416,425546,5926.5,0.817732115,8,9112,0.271147452,397.9125122,0.089414074,1
39,85629,590,16,4766,12,4,313,0.467225471,2,1,0.477364781,0,0,26,12,1077,1585,112377,7563,7135.75,0.957924206,5,104814,0.182200339,437.4460829,0.105167093,1
48,183728,649,24,29727,36,0,727,0.358329358,2,0,0.24358538,0,0,26,20,2427,3117,233984,3546,15310.66667,0.708194625,5,230438,0.215268824,1128.024605,0.12115897,1
26,130311,611,3,15863,48,0,341,0.528889042,2,0,0.749222163,0,0,27,12,4164,181,86992,41917,10859.25,0.90750523,3,45075,0.187415967,472.1452731,0.074880427,1
41,41928,591,15,8378,60,1,262,0.322534692,2,1,0.797744964,0,0,19,29,10499,1727,21303,17565,3494,0.830853968,9,3738,0.215314066,229.1646559,0.140573742,1
45,19405,602,21,7543,36,0,224,0.107242308,5,1,0.272739885,0,0,28,10,3706,266,418835,4000,1617.083333,0.813734982,5,414835,0.194897496,278.367686,0.310662831,1
33,117493,530,11,23552,60,2,403,0.101637163,1,0,0.108210591,0,0,31,3,1173,378,141203,67800,9791.083333,0.756077316,4,73403,0.264338025,711.2191325,0.113799372,1
32,83886,559,8,14442,60,1,732,0.352769833,4,1,0.08894135,0,0,30,23,269,2344,43945,21696,6990.5,0.938796226,7,22249,0.255170982,428.2811456,0.165979708,1
45,38652,634,25,18082,60,0,678,0.433152611,0,3,0.509822575,0,0,23,24,5041,600,38351,18129,3221,0.678136928,4,20222,0.179637367,458.8073226,0.352936145,1
33,127098,635,11,16122,60,3,752,0.243358741,7,0,0.315687294,0,0,27,12,6228,631,7418,14207,10591.5,0.876298862,9,3284,0.204726117,431.3850132,0.11172969,1
47,105600,634,25,6684,60,2,278,0.271397601,3,3,0.260558191,0,1,20,11,2479,868,14135,22512,8800,0.894112177,7,7973,0.194357343,174.9931198,0.051476491,1
58,72074,622,37,19487,48,2,413,0.202841794,1,1,0.397912498,0,0,18,16,3797,785,113825,16096,6006.166667,0.707113713,4,97729,0.193995329,586.7799833,0.166458914,1
61,122511,588,40,26054,84,2,372,0.459973795,2,1,0.163067844,0,0,25,11,4890,574,24797,8140,10209.25,0.597561145,4,16657,0.269159206,691.7166264,0.104191456,1
44,134899,586,20,39019,36,2,184,0.302237062,2,1,0.345282587,1,0,22,19,14641,661,29764,10771,11241.58333,0.742768257,6,18993,0.219819769,1489.789507,0.148892683,1
64,53411,631,42,15153,24,2,228,0.10513667,2,2,0.046564736,0,0,21,25,1538,355,82135,16003,4450.916667,0.628244872,6,66132,0.175932088,753.5249158,0.220521971,1
61,84899,646,39,34936,36,0,310,0.169812758,3,2,0.066837316,0,0,23,10,2357,155,5445,25328,7074.916667,0.845854194,2,6108,0.175469478,1255.094268,0.221217343,1
33,35184,532,11,7654,60,5,544,0.414853882,2,1,0.363224893,0,0,22,14,910,2345,95792,3088,2932,0.838460656,6,92704,0.214010203,208.7967712,0.256751968,1
39,116234,441,20,23222,36,0,400,0.567677549,4,2,0.177711055,0,1,28,14,4531,3922,134031,37475,9686.166667,0.802999146,3,96556,0.292638702,976.4709506,0.142106883,1
70,120596,616,48,18759,24,2,541,0.357174258,1,2,0.309932896,0,0,24,8,2767,234,32467,20378,10049.66667,0.616769311,9,12089,0.172545507,929.7834915,0.14635147,1
52,94381,602,30,23896,48,1,200,0.645383719,4,0,0.390272721,0,0,27,11,516,798,140430,4093,7865.083333,0.943212842,3,136337,0.204229966,732.5602548,0.11856966,1
56,104364,630,33,27665,48,1,430,0.500575944,7,0,0.468262707,0,0,21,29,2596,1243,261633,31049,8697,0.519143478,6,230584,0.174443717,804.6491742,0.141962651,1
55,262144,575,35,10795,48,0,561,0.16244545,2,0,0.33860522,0,0,18,14,1814,491,104590,6540,21845.33333,0.557492265,4,98050,0.218669435,339.3288047,0.041213782,1
58,75611,624,35,20594,36,5,315,0.117200759,4,3,0.162977775,0,0,20,21,18821,3279,64214,31813,6300.916667,0.625208574,7,32401,0.192655606,757.6620225,0.170239043,1
43,53319,610,22,13677,72,3,293,0.265977018,5,0,0.337196816,0,0,20,16,840,575,37665,4960,4443.25,0.898151504,3,32705,0.238440128,358.7780573,0.146689486,1
47,66851,621,25,19329,48,0,237,0.13484126,2,0,0.162282058,0,0,29,10,1418,525,234089,69707,5570.916667,0.879837688,3,164382,0.176630934,564.3921929,0.143852842,1
18,143933,582,0,26569,84,1,368,0.075065198,1,0,0.601403668,0,0,19,18,1254,1523,48968,4229,11994.41667,0.9791016,4,44739,0.213841503,612.3380014,0.081732862,1
45,197517,591,23,31742,60,2,601,0.384336651,4,0,0.109969654,0,0,20,19,746,1800,47453,67936,16459.75,0.926922307,2,9807,0.228814577,892.6613998,0.090746299,1
27,59383,561,5,10466,48,1,512,0.25817755,3,1,0.05544517,0,0,32,27,23163,173,68824,1950,4948.583333,0.833667448,4,66874,0.244818595,344.0048182,0.172979772,1
48,76133,520,23,15151,24,0,603,0.220501415,3,0,0.324215883,0,0,37,25,2950,391,382775,77560,6344.416667,0.764861157,3,305215,0.249244691,808.0578464,0.222409391,1
33,91948,644,8,29198,48,2,544,0.21927145,2,0,0.356148004,0,0,34,25,932,2388,173974,27727,7662.333333,0.726464806,2,146247,0.183107005,862.4389374,0.183552304,1
38,74407,598,18,16099,24,1,377,0.49264865,2,2,0.017208603,0,0,31,20,2989,921,384020,48690,6200.583333,0.89026142,8,335330,0.211948127,828.7988803,0.194465394,1
57,79895,604,33,26056,60,4,472,0.17145603,5,1,0.22945788,0,0,16,15,1315,740,154939,7974,6657.916667,0.903943782,6,146965,0.189416611,675.0708701,0.172286757,1
39,233389,613,17,10552,72,4,918,0.110638133,2,0,0.08233153,0,0,23,3,2057,1298,92685,14720,19449.08333,0.935054389,4,77965,0.216613356,263.0138579,0.060723369,1
55,148125,611,33,14871,36,1,216,0.253966958,1,2,0.268853378,0,0,24,28,1832,1279,35192,32353,12343.75,0.945545541,4,2839,0.196739937,550.1925419,0.062071295,1
57,90966,599,33,30257,120,3,322,0.190398478,3,2,0.061107291,0,0,27,19,8749,5387,75202,12462,7580.5,0.906553186,3,62740,0.257619696,704.6451939,0.135432385,1
61,129517,533,38,29430,48,2,510,0.277235927,6,0,0.13506507,0,0,35,23,12494,179,125804,10954,10793.08333,0.959579997,2,114850,0.262200815,995.9477959,0.13952897,1
41,91313,572,23,21648,60,1,227,0.34030396,3,2,0.076990856,0,0,16,26,15469,6960,46755,14173,7609.416667,0.574337243,5,32582,0.258997362,646.8669257,0.114840199,1
50,67922,619,28,16581,60,1,689,0.147168734,1,0,0.132103122,0,0,27,29,2325,1077,137985,54526,5660.166667,0.81689867,6,83459,0.219042902,457.0473409,0.2024759,1
39,33720,569,17,14379,48,2,365,0.241118082,1,2,0.437538245,0,0,14,21,5608,616,252595,14353,2810,0.883823365,3,238242,0.182185078,424.0266829,0.280792414,1
61,91274,594,36,13560,36,3,789,0.53774372,3,1,0.101372606,0,0,21,9,2288,2030,94280,314621,7606.166667,0.840703284,7,6366,0.161248,477.5652756,0.166518212,1
33,108314,642,10,20922,12,4,315,0.153075309,2,1,0.31026981,1,0,23,27,2325,956,14618,34910,9026.166667,0.982529168,4,3799,0.157054815,1895.356289,0.244883168,1
56,166387,673,28,60044,48,3,367,0.06503972,3,0,0.336372826,0,0,25,19,10332,2723,28990,26330,13865.58333,0.839894039,7,2660,0.202917852,1836.50821,0.158919258,1
48,93993,481,25,20112,72,1,203,0.097518657,3,3,0.211105274,0,0,31,2,943,615,33077,159157,7832.75,0.850377111,1,1850,0.2356896,524.2350393,0.09284543,1
64,153162,508,43,31309,36,1,1305,0.061401643,4,0,0.078273879,0,0,21,4,303,2075,139812,97297,12763.5,0.765198487,4,42515,0.226139004,1205.671186,0.196707109,1
34,49090,611,11,8035,24,3,251,0.246258732,3,2,0.284085344,0,0,22,9,1251,1487,29335,28163,4090.833333,0.854199222,4,1172,0.167910166,396.4622217,0.158271474,1
36,40777,533,10,6972,60,3,160,0.391774406,1,1,0.259277436,0,1,36,14,2290,2974,285238,11042,3398.083333,0.79785588,4,274196,0.251431273,205.2228631,0.107479078,1
46,157771,496,25,22415,24,0,357,0.304176801,1,0,0.093459657,0,0,22,4,10344,1164,19663,5932,13147.58333,0.896308302,5,13731,0.282988886,1233.742178,0.120991222,1
47,109164,589,26,20266,84,0,593,0.171279175,1,3,0.354926565,0,0,17,22,2276,280,40086,16331,9097,0.748040039,7,23755,0.243597804,504.6993492,0.120666082,1
47,123756,577,27,30387,60,2,244,0.078995999,2,0,0.177019691,0,0,26,12,6804,835,32855,4494,10313,0.846122244,3,28361,0.230823298,858.0618125,0.106861419,1
58,186105,598,34,5983,48,4,491,0.649628968,2,1,0.263072583,0,1,22,11,1640,534,89976,3589,15508.75,0.954297494,2,86387,0.205013644,183.6668841,0.043502338,1
42,145244,540,20,15861,60,2,561,0.242879831,3,2,0.145396738,0,0,20,12,974,402,144682,7846,12103.66667,0.859788558,5,136836,0.22922082,446.4193,0.083232571,1
60,169061,631,38,25339,24,1,187,0.51476854,3,1,0.269223909,0,0,18,3,13043,985,30307,20310,14088.41667,0.765054498,6,9997,0.192279477,1280.111972,0.104136044,1
34,65286,621,13,30033,48,3,830,0.198515155,4,2,0.333862242,0,0,27,9,2436,3542,460938,10348,5440.5,0.894484487,4,450590,0.201640928,916.5428463,0.321026164,1
52,61703,536,31,18294,36,4,222,0.463385604,1,0,0.106089868,0,0,34,21,1545,2077,45286,13718,5141.916667,0.786088434,5,31568,0.219768723,698.4372875,0.179006652,1
39,85736,629,17,21715,36,2,1262,0.282296526,2,1,0.195337355,0,0,29,12,992,517,8249,12045,7144.666667,0.77444891,3,1704,0.182082196,787.3193314,0.286832042,1
47,100970,528,25,21829,24,1,137,0.111799062,3,1,0.299126119,0,0,22,26,1330,543,151289,19495,8414.166667,0.958789805,3,131794,0.1862632,1096.410655,0.146587381,1
35,59020,620,15,15787,24,0,226,0.383355075,1,1,0.225417747,0,0,20,25,8376,1756,100503,32132,4918.333333,0.761200186,0,68371,0.195901803,800.3349421,0.208675353,1
24,141563,541,0,8322,72,0,574,0.309642512,3,3,0.35765863,0,0,21,3,4809,1722,364034,193335,11796.91667,0.858682836,3,170699,0.248682292,223.4987646,0.067602306,1
24,124114,578,1,25586,36,2,549,0.138763772,3,0,0.321056556,0,0,24,9,11289,347,294568,32643,10342.83333,0.744612564,3,261925,0.224545476,983.1677705,0.148138109,1
21,58111,548,0,12774,48,1,536,0.195766747,2,1,0.459296603,0,0,15,13,1936,383,191937,32010,4842.583333,0.762778349,7,159927,0.216074522,399.7412796,0.193231838,1
64,114215,499,42,23188,96,0,918,0.59509282,3,3,0.363649082,0,0,29,12,7459,443,21149,85239,9517.916667,0.74872638,4,8600,0.258191396,573.1709205,0.156669886,1
48,85643,593,28,17847,60,1,149,0.109868116,5,1,0.225525438,0,1,32,17,5331,2127,532390,40514,7136.916667,0.888538579,3,491876,0.203346461,476.1656262,0.087596038,1
48,101829,609,23,34860,84,0,651,0.190852338,1,2,0.315972446,0,0,21,29,1232,1206,513639,7280,8485.75,0.897442244,6,506359,0.218245663,812.855996,0.172507556,1
50,79744,580,31,9538,60,1,323,0.416423871,5,2,0.654267157,0,0,25,5,3199,1215,112392,23473,6645.333333,0.813120917,3,88919,0.201693077,253.5980332,0.086767361,1
44,165147,557,17,17498,72,3,235,0.576185933,3,1,0.07052245,0,0,22,5,4394,2188,39327,31282,13762.25,0.831600315,3,8045,0.274057997,497.5029308,0.053225521,1
65,191628,617,43,33012,60,2,278,0.102340658,4,2,0.076199586,0,0,21,1,10366,122,63191,64497,15969,0.701093606,2,1913,0.200051083,874.7099227,0.072184227,1
53,84671,664,27,19455,48,1,351,0.316847096,4,0,0.195983264,0,0,21,8,1035,2302,99437,3230,7055.916667,0.870117811,6,96207,0.205818553,598.0706661,0.134507068,1
32,128828,534,9,11670,48,0,395,0.534263407,1,1,0.272583319,0,0,24,9,1776,509,594567,99361,10735.66667,0.790331256,4,495206,0.229100595,373.4658436,0.071580636,1
42,80081,536,22,25663,24,4,845,0.284369508,6,1,0.339885068,0,0,23,19,1432,3170,49360,12135,6673.416667,0.899303238,5,37225,0.186725516,1289.557258,0.319859731,1
53,155463,451,28,5328,36,0,310,0.352488244,3,1,0.144605155,0,0,33,9,1240,303,64255,5353,12955.25,0.347042079,10,58902,0.244288177,210.2341355,0.040156241,1
54,76746,479,34,13019,48,5,159,0.327071664,1,0,0.255972364,0,1,24,27,1426,822,33119,16698,6395.5,0.881929876,0,16421,0.276930965,451.4567338,0.095450979,1
47,114093,601,25,27113,48,1,425,0.362776903,3,0,0.345526144,0,0,26,27,737,2912,89446,7909,9507.75,0.708850939,2,81537,0.259446814,913.3337146,0.140762401,1
26,179684,623,5,8672,60,1,618,0.336738172,5,1,0.324622162,0,0,17,17,234,539,6214,62607,14973.66667,0.824757042,3,7184,0.19758355,228.5905227,0.056538625,1
43,78040,664,20,18355,48,1,538,0.170381502,3,1,0.461731039,0,0,25,1,1143,532,285101,12127,6503.333333,0.806325062,5,272974,0.152625466,513.2795187,0.161652412,1
30,100955,558,9,13601,24,2,394,0.102812291,5,2,0.238656215,0,0,25,8,556,438,76469,65203,8412.916667,0.882204466,8,11266,0.210031396,698.9172131,0.129909431,1
45,94939,522,23,25721,36,0,539,0.114044295,0,0,0.330492479,0,0,19,29,4432,599,252551,34125,7911.583333,0.871932983,5,218426,0.232146809,998.53302,0.194339484,1
54,105044,481,32,23436,60,3,359,0.206898288,1,0,0.266458856,0,1,23,9,2742,12104,282872,19437,8753.666667,0.773723386,11,263435,0.243797423,679.3816316,0.118622478,1
47,86942,671,24,22389,72,0,362,0.410474556,2,1,0.173547755,0,0,27,3,3432,1641,186645,32731,7245.166667,0.942465529,3,153914,0.223776528,567.5786173,0.128303276,1
36,70338,556,16,11521,48,4,261,0.199546802,2,1,0.328084148,0,0,21,26,4929,1647,175811,87407,5861.5,0.945251072,5,88404,0.204111772,353.1170955,0.104771321,1
41,41596,492,18,15672,36,0,638,0.29269904,1,1,0.475147305,0,0,26,26,2084,1826,130748,20125,3466.333333,0.733594384,6,110623,0.20596851,587.2046487,0.353458404,1
37,107523,579,13,9808,108,2,321,0.405402014,2,1,0.214378466,0,0,27,28,3488,1587,132179,7743,8960.25,0.658684396,4,124436,0.230909559,216.3473411,0.059970128,1
59,81171,648,35,13182,48,3,414,0.346221201,2,0,0.644078708,1,0,22,16,4531,870,21784,5347,6764.25,0.656670087,7,16437,0.1652119,377.1095877,0.116954516,1
47,85311,627,22,24072,60,0,1082,0.354626368,6,1,0.350007143,0,0,16,19,2597,166,35239,32001,7109.25,0.986995534,5,3238,0.202332579,640.8890528,0.242344699,1
43,82482,543,18,10548,48,3,414,0.495509911,2,0,0.145225011,0,0,28,23,1873,852,34962,81276,6873.5,0.856678372,1,10909,0.254939093,352.6533694,0.111537553,1
39,27876,569,16,19584,36,1,601,0.266943359,2,1,0.033302786,0,0,19,20,268,2038,555455,11498,2323,0.906563159,6,543957,0.23651933,764.7616819,0.587930126,1
42,63580,609,17,40097,36,2,265,0.1662317,1,0,0.272030714,0,0,28,22,2561,4862,183883,6561,5298.333333,0.844847428,5,177322,0.204054963,1498.445608,0.33283025,1
51,119667,531,28,11607,72,2,452,0.123566583,2,0,0.536452378,0,0,26,10,3312,1089,90593,67358,9972.25,0.657772782,5,23235,0.271466792,328.1209158,0.078229178,1
21,156576,597,0,8981,96,3,496,0.49415861,4,2,0.066234235,0,0,16,6,10343,2515,70635,49977,13048,0.63066245,6,20658,0.26173613,224.1307841,0.055190894,1
28,90296,561,3,32622,36,2,286,0.31718331,5,1,0.355562512,0,0,21,17,686,2226,175741,14297,7524.666667,0.914013976,4,161444,0.220059737,1245.94978,0.203590385,1
37,114953,560,12,15183,60,1,581,0.359474587,5,0,0.531003323,0,0,18,10,4869,498,184109,6051,9579.416667,0.948645328,5,178058,0.271748748,465.2061218,0.10921397,1
45,55376,621,25,12273,72,3,111,0.078266627,4,0,0.152886621,0,0,20,13,1967,705,60715,30209,4614.666667,0.659163521,3,30506,0.216683759,305.9617299,0.090355763,1
46,257997,596,23,47793,120,2,409,0.349729123,3,0,0.269621809,0,0,29,16,2948,2325,8163,36629,21499.75,0.692258885,8,9562,0.337257171,1393.278189,0.083827867,1
34,39065,626,14,16934,84,4,447,0.076422517,3,1,0.654392912,0,0,24,10,4193,2561,487091,23812,3255.416667,0.780528767,9,463279,0.225221279,402.1721035,0.260848976,1
41,51854,580,21,17382,48,0,603,0.337325466,2,3,0.175159391,0,0,19,9,2712,1575,156968,44113,4321.166667,0.90911202,8,112855,0.190914117,520.5626794,0.260013734,1
40,201820,559,19,69282,48,3,342,0.283902886,2,1,0.161054902,0,1,28,20,2068,8303,70519,16065,16818.33333,0.984673219,6,54454,0.260045503,2336.179822,0.15924169,1
32,180760,604,13,27670,24,5,199,0.349406159,1,0,0.268871666,0,0,25,12,1767,1354,61448,2882,15063.33333,0.653704919,6,58566,0.218886356,1433.947284,0.10840544,1
29,168394,565,8,17987,48,4,427,0.1984102,2,0,0.537815818,1,0,24,28,5479,710,37977,9141,14032.83333,0.790720608,5,28836,0.2765844,623.3751456,0.074851252,1
47,104173,615,25,27127,48,0,337,0.247131391,3,0,0.184349328,0,0,24,12,1447,837,62898,20298,8681.083333,0.895539237,5,42600,0.200060437,825.5717927,0.133920128,1
44,110217,551,21,15263,72,0,156,0.52754181,2,0,0.209870603,0,0,21,4,1193,641,54803,45719,9184.75,0.796717412,5,9084,0.279508924,439.204102,0.064803517,1
38,90141,549,15,14659,72,1,287,0.24822864,1,0,0.233102301,0,0,30,20,6464,613,166743,27581,7511.75,0.724722354,3,139162,0.218901972,367.3690893,0.087112735,1
51,66084,651,31,27649,48,1,196,0.231456909,2,2,0.280181433,0,0,22,21,579,1035,58947,26049,5507,0.817407054,7,32898,0.159964595,783.5302899,0.177870036,1
33,102371,629,9,23297,24,2,718,0.067657967,10,1,0.348473707,0,0,22,6,533,2194,164741,23047,8530.916667,0.874642654,4,141694,0.187250451,1171.259724,0.221460342,1
38,217035,552,17,15933,12,3,809,0.206911497,4,0,0.181774925,0,0,27,5,7206,992,25640,7960,18086.25,0.644186384,2,17680,0.23211896,1500.54786,0.127696336,1
35,47644,460,14,11399,24,2,797,0.297870428,3,0,0.266136348,0,0,29,10,9996,255,92948,73692,3970.333333,0.903123891,2,19256,0.220554594,591.6713211,0.349761898,1
40,89532,510,19,20570,24,1,663,0.237482489,4,0,0.596205432,0,0,18,4,999,770,45275,7038,7461,0.827447159,5,38237,0.228634235,1075.924632,0.233068574,1
43,95093,599,19,17414,72,0,720,0.283042937,3,0,0.141624085,0,0,21,7,3946,757,105968,37550,7924.416667,0.891007023,5,68418,0.200994859,418.1193422,0.143621845,1
39,49190,602,19,11174,36,0,221,0.088074313,4,1,0.163442403,0,0,31,2,5006,447,117888,17924,4099.166667,0.668612548,3,99964,0.208427368,420.0794981,0.15639264,1
42,77167,556,21,10328,12,1,328,0.284849864,3,1,0.324143305,0,0,18,9,7679,519,29891,56345,6430.583333,0.931333379,5,7938,0.18400377,948.8400263,0.198557419,1
23,41847,617,0,16379,48,2,340,0.437950043,3,0,0.289935162,0,0,27,26,8417,334,12133,45181,3487.25,0.89980551,3,1187,0.186404037,486.6314808,0.23704394,1
53,87793,599,29,12999,36,2,639,0.581745447,3,0,0.157305769,0,0,21,10,1636,1528,17309,7260,7316.083333,0.787687402,4,10049,0.208406606,488.6753842,0.154136487,1
36,92257,638,14,18700,36,1,444,0.118548353,3,1,0.429573766,0,0,33,20,5183,302,30205,47842,7688.083333,0.880054886,3,8159,0.198086409,693.1370537,0.147909044,1
